ICensus year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,Location
2015,67,103606,103606,237-239 Exhibition Street ,Melbourne (CBD),Curry Bowl,4512,Takeaway Food Services,Seats - Indoor,10,"(-37.8103718417, 144.969451269)"
2015,67,105673,105673,103-105 Lonsdale Street ,Melbourne (CBD),Bomba Tapas Bar and Rooftop,4511,Cafes and Restaurants,Seats - Indoor,118,"(-37.810493053, 144.969254113)"
2015,67,105675,105675,113 Lonsdale Street ,Melbourne (CBD),Seamstress,4511,Cafes and Restaurants,Seats - Indoor,20,"(-37.8105653836, 144.969011096)"
2015,67,105680,105680,139-143 Lonsdale Street ,Melbourne (CBD),Thailander,4511,Cafes and Restaurants,Seats - Indoor,55,"(-37.8107936215, 144.968260044)"
2015,67,105681,110701,145-147 Lonsdale Street ,Melbourne (CBD),Dhaka Restaurant & Supplies,4512,Takeaway Food Services,Seats - Outdoor,4,"(-37.8108166499, 144.968152933)"
2015,67,103603,103603,221-227 Exhibition Street ,Melbourne (CBD),Yamato Japanese Restaurant,4511,Cafes and Restaurants,Seats - Indoor,50,"(-37.8106709126, 144.969584904)"
2015,67,105680,105680,139-143 Lonsdale Street ,Melbourne (CBD),Thailander,4511,Cafes and Restaurants,Seats - Outdoor,6,"(-37.8107936215, 144.968260044)"
2015,67,105677,105677,117-121 Lonsdale Street ,Melbourne (CBD),Goldern Nugget,9209,Other Gambling Activities,Seats - Indoor,50,"(-37.8107614022, 144.968902447)"
2015,67,105679,105679,131-137 Lonsdale Street ,Melbourne (CBD),Yes Cafe,4511,Cafes and Restaurants,Seats - Outdoor,6,"(-37.8109800903, 144.968530035)"
2015,67,105679,105679,131-137 Lonsdale Street ,Melbourne (CBD),Yes Cafe,4511,Cafes and Restaurants,Seats - Indoor,9,"(-37.8109800903, 144.968530035)"
2015,67,105679,105679,131-137 Lonsdale Street ,Melbourne (CBD),Encore Restaurant & Bar,4511,Cafes and Restaurants,Seats - Indoor,35,"(-37.8109800903, 144.968530035)"
2015,67,105679,105679,131-137 Lonsdale Street ,Melbourne (CBD),1st Choice Restaurant ,4511,Cafes and Restaurants,Seats - Indoor,60,"(-37.8109800903, 144.968530035)"
2015,67,105678,105678,123-129 Lonsdale Street ,Melbourne (CBD),Cafe Caledonia,4511,Cafes and Restaurants,Seats - Outdoor,6,"(-37.8107268669, 144.968676942)"
2015,67,105678,105678,123-129 Lonsdale Street ,Melbourne (CBD),Cafe Caledonia,4511,Cafes and Restaurants,Seats - Indoor,16,"(-37.8107268669, 144.968676942)"
2015,67,105679,105679,131-137 Lonsdale Street ,Melbourne (CBD),Footlights Restaurant,4511,Cafes and Restaurants,Seats - Indoor,80,"(-37.8109800903, 144.968530035)"
2015,67,105681,110701,145-147 Lonsdale Street ,Melbourne (CBD),Dhaka Restaurant & Supplies,4512,Takeaway Food Services,Seats - Indoor,15,"(-37.8108166499, 144.968152933)"
2015,68,108989,108989,199-207 Spring Street ,Melbourne (CBD),Hudson's Coffee,4511,Cafes and Restaurants,Seats - Outdoor,6,"(-37.8101269886, 144.972059425)"
2015,68,105900,105900,40-46 Little Bourke Street,Melbourne (CBD),Longrain Melbourne,4511,Cafes and Restaurants,Seats - Indoor,150,"(-37.8105899853, 144.971182972)"
2015,68,105901,105901,24-38 Little Bourke Street,Melbourne (CBD),Cafe Le Petite Bourke Patisserie ,4511,Cafes and Restaurants,Seats - Indoor,15,"(-37.8103397785, 144.971413804)"
2015,68,105901,105901,24-38 Little Bourke Street,Melbourne (CBD),Deli 1884,4511,Cafes and Restaurants,Seats - Indoor,45,"(-37.8103397785, 144.971413804)"
2015,68,107766,107766,22 Punch Lane,Melbourne (CBD),Rosa's Kitchen,4511,Cafes and Restaurants,Seats - Indoor,54,"(-37.810362251, 144.9710753)"
2015,68,108989,108989,199-207 Spring Street ,Melbourne (CBD),Cafe 201,4511,Cafes and Restaurants,Seats - Indoor,18,"(-37.8101269886, 144.972059425)"
2015,68,108989,108989,199-207 Spring Street ,Melbourne (CBD),Hudson's Coffee,4511,Cafes and Restaurants,Seats - Indoor,31,"(-37.8101269886, 144.972059425)"
2015,68,105672,105672,53-57 Lonsdale Street ,Melbourne (CBD),Healthy Nibbles Cafe,4511,Cafes and Restaurants,Seats - Indoor,20,"(-37.8100568632, 144.970714921)"
2015,68,105899,105899,50-52 Little Bourke Street,Melbourne (CBD),Sharkfin Inn City,4511,Cafes and Restaurants,Seats - Indoor,230,"(-37.8106851366, 144.970974915)"
2015,68,108989,108989,199-207 Spring Street ,Melbourne (CBD),Cafe 201,4511,Cafes and Restaurants,Seats - Outdoor,8,"(-37.8101269886, 144.972059425)"
2015,68,105672,105672,53-57 Lonsdale Street ,Melbourne (CBD),Kenny's Bakery Cafe,4511,Cafes and Restaurants,Seats - Indoor,36,"(-37.8100568632, 144.970714921)"
2015,68,105672,105672,53-57 Lonsdale Street ,Melbourne (CBD),Healthy Nibbles Cafe,4511,Cafes and Restaurants,Seats - Outdoor,20,"(-37.8100568632, 144.970714921)"
2015,68,105672,105672,53-57 Lonsdale Street ,Melbourne (CBD),Kenny's Bakery Cafe,4511,Cafes and Restaurants,Seats - Outdoor,6,"(-37.8100568632, 144.970714921)"
2015,68,105672,105672,53-57 Lonsdale Street ,Melbourne (CBD),Bad Boys,4511,Cafes and Restaurants,Seats - Outdoor,40,"(-37.8100568632, 144.970714921)"
2015,68,105672,105672,53-57 Lonsdale Street ,Melbourne (CBD),Bad Boys,4511,Cafes and Restaurants,Seats - Indoor,12,"(-37.8100568632, 144.970714921)"
2015,68,105668,105668,19-21 Lonsdale Street ,Melbourne (CBD),Lonsdale Coffee Delight,4511,Cafes and Restaurants,Seats - Outdoor,6,"(-37.8098188158, 144.971531265)"
2015,68,105668,105668,19-21 Lonsdale Street ,Melbourne (CBD),Lonsdale Coffee Delight,4511,Cafes and Restaurants,Seats - Indoor,27,"(-37.8098188158, 144.971531265)"
2015,68,103620,103620,196-226 Exhibition Street ,Melbourne (CBD),Kuni's Japanese Restaurant,4511,Cafes and Restaurants,Seats - Indoor,70,"(-37.8105570729, 144.970496185)"
2015,68,103620,103620,196-226 Exhibition Street ,Melbourne (CBD),I Bean Cafe,4512,Takeaway Food Services,Seats - Indoor,16,"(-37.8105570729, 144.970496185)"
2015,68,103620,103620,196-226 Exhibition Street ,Melbourne (CBD),China Bar Asian Seafood Buffet,4511,Cafes and Restaurants,Seats - Indoor,320,"(-37.8105570729, 144.970496185)"
2015,71,105316,105316,273 King Street ,Melbourne (CBD),Tom Toon 3 Thai Restaurant,4512,Takeaway Food Services,Seats - Indoor,14,"(-37.8138480231, 144.954280099)"
2015,71,105317,105317,275 King Street ,Melbourne (CBD),Tabby House,4511,Cafes and Restaurants,Seats - Indoor,35,"(-37.8138108638, 144.954262121)"
2015,72,110708,110707,535 Little Lonsdale Street,Melbourne (CBD),Guk Bab,4511,Cafes and Restaurants,Seats - Indoor,55,"(-37.8134765989, 144.956016943)"
2015,72,106023,106023,551-555 Little Lonsdale Street,Melbourne (CBD),The Little Cafe On Healeys Lane,4511,Cafes and Restaurants,Seats - Indoor,26,"(-37.813295208, 144.955565264)"
2015,72,110102,110102,233-245 William Street,Melbourne (CBD),Marios On The Wheels,4512,Takeaway Food Services,Seats - Indoor,6,"(-37.8134932745, 144.956783596)"
2015,72,106023,106023,551-555 Little Lonsdale Street,Melbourne (CBD),Delicious Asian Cuisines & Pho,4511,Cafes and Restaurants,Seats - Indoor,24,"(-37.813295208, 144.955565264)"
2015,72,110106,110106,263-267 William Street,Melbourne (CBD),Metropolitan Hotel,4520,"Pubs, Taverns and Bars",Seats - Indoor,240,"(-37.8129239705, 144.956583735)"
2015,72,106023,106023,551-555 Little Lonsdale Street,Melbourne (CBD),Barista & Associates,4511,Cafes and Restaurants,Seats - Indoor,14,"(-37.813295208, 144.955565264)"
2015,72,110106,110106,263-267 William Street,Melbourne (CBD),Metropolitan Hotel,4520,"Pubs, Taverns and Bars",Seats - Outdoor,16,"(-37.8129239705, 144.956583735)"
2015,72,110708,110707,535 Little Lonsdale Street,Melbourne (CBD),68 degree Coffee & Food,4511,Cafes and Restaurants,Seats - Indoor,56,"(-37.8134765989, 144.956016943)"
2015,72,110708,110707,535 Little Lonsdale Street,Melbourne (CBD),Back Pocket Little Lonsdale,4511,Cafes and Restaurants,Seats - Indoor,30,"(-37.8134765989, 144.956016943)"
2015,72,106023,106023,551-555 Little Lonsdale Street,Melbourne (CBD),Mapo Grill & Bar ,4511,Cafes and Restaurants,Seats - Indoor,64,"(-37.813295208, 144.955565264)"
2015,72,110708,110707,535 Little Lonsdale Street,Melbourne (CBD),Back Pocket Little Lonsdale,4511,Cafes and Restaurants,Seats - Outdoor,15,"(-37.8134765989, 144.956016943)"
2015,72,110708,110707,535 Little Lonsdale Street,Melbourne (CBD),Bluebag,4512,Takeaway Food Services,Seats - Indoor,8,"(-37.8134765989, 144.956016943)"
2015,72,110708,110707,535 Little Lonsdale Street,Melbourne (CBD),Bluebag,4512,Takeaway Food Services,Seats - Outdoor,4,"(-37.8134765989, 144.956016943)"
2015,72,110708,110707,535 Little Lonsdale Street,Melbourne (CBD),City Grill Room,4511,Cafes and Restaurants,Seats - Indoor,102,"(-37.8134765989, 144.956016943)"
2015,72,110708,110707,535 Little Lonsdale Street,Melbourne (CBD),Gami At Healeys - Chicken & Beer,4511,Cafes and Restaurants,Seats - Outdoor,6,"(-37.8134765989, 144.956016943)"
2015,72,110708,110707,535 Little Lonsdale Street,Melbourne (CBD),Kenny's Bakery Cafe ,4511,Cafes and Restaurants,Seats - Indoor,12,"(-37.8134765989, 144.956016943)"
2015,72,110708,110707,535 Little Lonsdale Street,Melbourne (CBD),Mr Nice Guy,4511,Cafes and Restaurants,Seats - Indoor,41,"(-37.8134765989, 144.956016943)"
2015,72,110708,110707,535 Little Lonsdale Street,Melbourne (CBD),Mr Nice Guy,4511,Cafes and Restaurants,Seats - Outdoor,10,"(-37.8134765989, 144.956016943)"
2015,72,105725,105725,552-554 Lonsdale Street ,Melbourne (CBD),Le Traiteur,4511,Cafes and Restaurants,Seats - Outdoor,30,"(-37.813850448, 144.955877918)"
2015,72,106022,106022,527-533 Little Lonsdale Street,Melbourne (CBD),Marble Fox,4511,Cafes and Restaurants,Seats - Indoor,20,"(-37.8132302195, 144.956310499)"
2015,72,110708,110707,535 Little Lonsdale Street,Melbourne (CBD),Gami At Healeys - Chicken & Beer,4511,Cafes and Restaurants,Seats - Indoor,40,"(-37.8134765989, 144.956016943)"
2015,72,105726,110707,550 Lonsdale Street ,Melbourne (CBD),Donoghue's ,4511,Cafes and Restaurants,Seats - Outdoor,12,"(-37.8134765989, 144.956016943)"
2015,72,106021,106021,523-525 Little Lonsdale Street,Melbourne (CBD),Deja Vu Bar And Lounge,4520,"Pubs, Taverns and Bars",Seats - Indoor,120,"(-37.8131123208, 144.956397051)"
2015,72,105375,105375,276-282 King Street ,Melbourne (CBD),Lee's Chinese Gourmet,4511,Cafes and Restaurants,Seats - Indoor,30,"(-37.8134978583, 144.954822193)"
2015,72,105375,105375,276-282 King Street ,Melbourne (CBD),Sbriga Espresso Bar,4511,Cafes and Restaurants,Seats - Indoor,12,"(-37.8134978583, 144.954822193)"
2015,72,105375,105375,276-282 King Street ,Melbourne (CBD),Sbriga Espresso Bar,4511,Cafes and Restaurants,Seats - Outdoor,12,"(-37.8134978583, 144.954822193)"
2015,72,105378,105378,248-250 King Street ,Melbourne (CBD),Goldfingers Mens Club,4520,"Pubs, Taverns and Bars",Seats - Indoor,55,"(-37.8140669955, 144.955140897)"
2015,72,105724,105724,556-558 Lonsdale Street ,Melbourne (CBD),Nick's Spaghetti Bar,4511,Cafes and Restaurants,Seats - Indoor,100,"(-37.813867821, 144.955771613)"
2015,72,105725,105725,552-554 Lonsdale Street ,Melbourne (CBD),Le Traiteur,4511,Cafes and Restaurants,Seats - Indoor,32,"(-37.813850448, 144.955877918)"
2015,72,105726,110707,550 Lonsdale Street ,Melbourne (CBD),Demi Tasse ,4511,Cafes and Restaurants,Seats - Outdoor,17,"(-37.8134765989, 144.956016943)"
2015,72,105726,110707,550 Lonsdale Street ,Melbourne (CBD),Donoghue's ,4511,Cafes and Restaurants,Seats - Indoor,50,"(-37.8134765989, 144.956016943)"
2015,72,105375,105375,276-282 King Street ,Melbourne (CBD),Dosirock,4511,Cafes and Restaurants,Seats - Indoor,40,"(-37.8134978583, 144.954822193)"
2015,72,105726,110707,550 Lonsdale Street ,Melbourne (CBD),Jang Gun Restuarant,4511,Cafes and Restaurants,Seats - Indoor,48,"(-37.8134765989, 144.956016943)"
2015,72,105726,110707,550 Lonsdale Street ,Melbourne (CBD),Shuji Sushi,4511,Cafes and Restaurants,Seats - Indoor,28,"(-37.8134765989, 144.956016943)"
2015,72,105726,110707,550 Lonsdale Street ,Melbourne (CBD),Shuji Sushi,4511,Cafes and Restaurants,Seats - Outdoor,10,"(-37.8134765989, 144.956016943)"
2015,72,105726,110707,550 Lonsdale Street ,Melbourne (CBD),Suda,4511,Cafes and Restaurants,Seats - Indoor,43,"(-37.8134765989, 144.956016943)"
2015,72,105726,110707,550 Lonsdale Street ,Melbourne (CBD),Suda,4511,Cafes and Restaurants,Seats - Outdoor,12,"(-37.8134765989, 144.956016943)"
2015,72,105727,105727,528-538 Lonsdale Street ,Melbourne (CBD),@ Rice On Lonsdale,4511,Cafes and Restaurants,Seats - Indoor,36,"(-37.8136566237, 144.956421699)"
2015,72,105727,105727,528-538 Lonsdale Street ,Melbourne (CBD),@ Rice On Lonsdale,4511,Cafes and Restaurants,Seats - Outdoor,12,"(-37.8136566237, 144.956421699)"
2015,72,105727,105727,528-538 Lonsdale Street ,Melbourne (CBD),Subway ,4512,Takeaway Food Services,Seats - Indoor,8,"(-37.8136566237, 144.956421699)"
2015,72,105727,105727,528-538 Lonsdale Street ,Melbourne (CBD),Subway ,4512,Takeaway Food Services,Seats - Outdoor,12,"(-37.8136566237, 144.956421699)"
2015,72,105726,110707,550 Lonsdale Street ,Melbourne (CBD),Demi Tasse ,4511,Cafes and Restaurants,Seats - Indoor,20,"(-37.8134765989, 144.956016943)"
2015,73,559301,559301,458-468 Lonsdale Street ,Melbourne (CBD),The Firm Espresso Bar,4511,Cafes and Restaurants,Seats - Outdoor,32,"(-37.8130525031, 144.958352909)"
2015,73,559301,559301,458-468 Lonsdale Street ,Melbourne (CBD),The Firm Espresso Bar,4511,Cafes and Restaurants,Seats - Indoor,48,"(-37.8130525031, 144.958352909)"
2015,73,105732,105732,452-456 Lonsdale Street ,Melbourne (CBD),Legals Cafe ,4511,Cafes and Restaurants,Seats - Indoor,75,"(-37.8129808844, 144.958613753)"
2015,73,559300,559300,240-278 William Street,Melbourne (CBD),Octane Espresso ,4512,Takeaway Food Services,Seats - Outdoor,20,"(-37.8130185489, 144.957657996)"
2015,73,105732,105732,452-456 Lonsdale Street ,Melbourne (CBD),Legals Cafe ,4511,Cafes and Restaurants,Seats - Outdoor,6,"(-37.8129808844, 144.958613753)"
2015,74,106017,106017,391-393 Little Lonsdale Street,Melbourne (CBD),Gypsy & Pig,4511,Cafes and Restaurants,Seats - Indoor,20,"(-37.8118743889, 144.960341115)"
2015,74,105741,105741,374-380 Lonsdale Street ,Melbourne (CBD),Woochon,4511,Cafes and Restaurants,Seats - Indoor,50,"(-37.812009361, 144.961134417)"
2015,74,108103,108103,244-250 Queen Street,Melbourne (CBD),Pie Face,4512,Takeaway Food Services,Seats - Outdoor,4,"(-37.8126901765, 144.959964043)"
2015,74,105742,105742,364-372 Lonsdale Street ,Melbourne (CBD),Bread Kingdom,1174,Bakery Product Manufacturing (Non-factory based),Seats - Indoor,10,"(-37.8122027441, 144.961456114)"
2015,74,105742,105742,364-372 Lonsdale Street ,Melbourne (CBD),Bread Kingdom,1174,Bakery Product Manufacturing (Non-factory based),Seats - Outdoor,8,"(-37.8122027441, 144.961456114)"
2015,74,105742,105742,364-372 Lonsdale Street ,Melbourne (CBD),Mamak ,4511,Cafes and Restaurants,Seats - Indoor,100,"(-37.8122027441, 144.961456114)"
2015,74,105742,105742,364-372 Lonsdale Street ,Melbourne (CBD),Zam Zam Restaurant ,4511,Cafes and Restaurants,Seats - Indoor,55,"(-37.8122027441, 144.961456114)"
2015,74,106014,106014,361-365 Little Lonsdale Street,Melbourne (CBD),1000 Pound Bend,4511,Cafes and Restaurants,Seats - Indoor,100,"(-37.8116696727, 144.961284479)"
2015,74,106017,106017,391-393 Little Lonsdale Street,Melbourne (CBD),CJ Lunchbar ,4511,Cafes and Restaurants,Seats - Outdoor,10,"(-37.8118743889, 144.960341115)"
2015,74,106017,106017,391-393 Little Lonsdale Street,Melbourne (CBD),Gypsy & Pig,4511,Cafes and Restaurants,Seats - Outdoor,10,"(-37.8118743889, 144.960341115)"
2015,74,106018,106018,395397 Little Lonsdale Street,Melbourne (CBD),Horse Bazaar,4520,"Pubs, Taverns and Bars",Seats - Indoor,50,"(-37.811900768, 144.960249864)"
2015,74,108097,108097,254-258 Queen Street,Melbourne (CBD),Red Cliff Chinese Restaurant,4511,Cafes and Restaurants,Seats - Indoor,78,"(-37.8124781083, 144.959944836)"
2015,74,108097,108097,254-258 Queen Street,Melbourne (CBD),Red Cliff Chinese Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,7,"(-37.8124781083, 144.959944836)"
2015,74,108103,108103,244-250 Queen Street,Melbourne (CBD),Golden Buddha Lounge,4511,Cafes and Restaurants,Seats - Indoor,90,"(-37.8126901765, 144.959964043)"
2015,74,108103,108103,244-250 Queen Street,Melbourne (CBD),Pie Face,4512,Takeaway Food Services,Seats - Indoor,14,"(-37.8126901765, 144.959964043)"
2015,74,105739,105739,386-392 Lonsdale Street ,Melbourne (CBD),Souperman Cafe,4512,Takeaway Food Services,Seats - Indoor,26,"(-37.8123684214, 144.960794943)"
2015,74,106017,106017,391-393 Little Lonsdale Street,Melbourne (CBD),CJ Lunchbar ,4511,Cafes and Restaurants,Seats - Indoor,36,"(-37.8118743889, 144.960341115)"
2015,74,104661,104661,115-123 Hardware Street ,Melbourne (CBD),Bentoya Eat Drink Bento,4511,Cafes and Restaurants,Seats - Indoor,44,"(-37.8121073468, 144.96039363)"
2015,74,105741,105741,374-380 Lonsdale Street ,Melbourne (CBD),Degani Bakery Cafe,4511,Cafes and Restaurants,Seats - Outdoor,6,"(-37.812009361, 144.961134417)"
2015,74,105741,105741,374-380 Lonsdale Street ,Melbourne (CBD),Degani Bakery Cafe,4511,Cafes and Restaurants,Seats - Indoor,30,"(-37.812009361, 144.961134417)"
2015,74,103201,103201,291-293 Elizabeth Street,Melbourne (CBD),Oriental Spoon,4511,Cafes and Restaurants,Seats - Indoor,150,"(-37.8117918292, 144.961709374)"
2015,74,103206,103206,307-311 Elizabeth Street,Melbourne (CBD),Pepper Lunch,4511,Cafes and Restaurants,Seats - Indoor,68,"(-37.8114686424, 144.961561312)"
2015,74,104661,104661,115-123 Hardware Street ,Melbourne (CBD),Bentoya Eat Drink Bento,4511,Cafes and Restaurants,Seats - Outdoor,6,"(-37.8121073468, 144.96039363)"
2015,74,104661,104661,115-123 Hardware Street ,Melbourne (CBD),Brothi by Joost,4511,Cafes and Restaurants,Seats - Indoor,32,"(-37.8121073468, 144.96039363)"
2015,74,104661,104661,115-123 Hardware Street ,Melbourne (CBD),Brothi by Joost,4511,Cafes and Restaurants,Seats - Outdoor,12,"(-37.8121073468, 144.96039363)"
2015,74,104661,104661,115-123 Hardware Street ,Melbourne (CBD),Koba KBBQ,4512,Takeaway Food Services,Seats - Outdoor,7,"(-37.8121073468, 144.96039363)"
2015,74,104662,104662,106-112 Hardware Street ,Melbourne (CBD),Nieuw Amsterdam,4520,"Pubs, Taverns and Bars",Seats - Indoor,120,"(-37.8121360491, 144.960680453)"
2015,74,104664,104664,116-122 Hardware Street ,Melbourne (CBD),The Hardware Societe,4511,Cafes and Restaurants,Seats - Indoor,47,"(-37.8119475508, 144.960703215)"
2015,74,104664,104664,116-122 Hardware Street ,Melbourne (CBD),The Hardware Societe,4511,Cafes and Restaurants,Seats - Outdoor,20,"(-37.8119475508, 144.960703215)"
2015,74,105737,105737,402-408 Lonsdale Street ,Melbourne (CBD),Mook Ji Bar,4511,Cafes and Restaurants,Seats - Indoor,68,"(-37.8124423221, 144.960325433)"
2015,74,104661,104661,115-123 Hardware Street ,Melbourne (CBD),Koba KBBQ,4512,Takeaway Food Services,Seats - Indoor,9,"(-37.8121073468, 144.96039363)"
2015,74,105739,105739,386-392 Lonsdale Street ,Melbourne (CBD),Zambrero,4511,Cafes and Restaurants,Seats - Indoor,22,"(-37.8123684214, 144.960794943)"
2015,74,103204,103204,301 Elizabeth Street,Melbourne (CBD),G2 Korean BBQ,4511,Cafes and Restaurants,Seats - Indoor,74,"(-37.8116111949, 144.961626722)"
2015,74,105738,105738,394-400 Lonsdale Street ,Melbourne (CBD),Yami Yami,4511,Cafes and Restaurants,Seats - Indoor,36,"(-37.8124078701, 144.960530614)"
2015,76,589841,105749,221 Little Lonsdale Street,Melbourne (CBD),Movenpick Icecream,4512,Takeaway Food Services,Seats - Indoor,44,"(-37.8106580006, 144.965703405)"
2015,76,589841,105749,221 Little Lonsdale Street,Melbourne (CBD),Red Spice QV,4511,Cafes and Restaurants,Seats - Indoor,481,"(-37.8106580006, 144.965703405)"
2015,76,589841,105749,221 Little Lonsdale Street,Melbourne (CBD),Pie Face,4512,Takeaway Food Services,Seats - Outdoor,22,"(-37.8106580006, 144.965703405)"
2015,76,589841,105749,221 Little Lonsdale Street,Melbourne (CBD),Pie Face,4512,Takeaway Food Services,Seats - Indoor,14,"(-37.8106580006, 144.965703405)"
2015,76,589841,105749,221 Little Lonsdale Street,Melbourne (CBD),Papparich,4511,Cafes and Restaurants,Seats - Outdoor,40,"(-37.8106580006, 144.965703405)"
2015,76,589841,105749,221 Little Lonsdale Street,Melbourne (CBD),Papparich,4511,Cafes and Restaurants,Seats - Indoor,80,"(-37.8106580006, 144.965703405)"
2015,76,589841,105749,221 Little Lonsdale Street,Melbourne (CBD),Movenpick Icecream,4512,Takeaway Food Services,Seats - Outdoor,50,"(-37.8106580006, 144.965703405)"
